product_id,product_sku,product_name,current_price,data_id,product_brand,category,product_link,product_image_link,original_price,discount_pct,rating_pct,number_of_reviews,page
44224474,3013335585071,Tivi Casper 32 inch 32HN5000 - Hàng chính hãng,2539000,39328453, Casper,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-casper-32-inch-32hn5000-hang-chinh-hang-p39328453.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/6b/11/8e/eac66c93a341402ad775d53f9122ff69.jpg,4500000,44.0,0.0,0,7
59477399,8904791929415,Smart Tivi Màn Hình Cong Samsung 65 inch 4K UHD UA65MU6500KXXV - Hàng Chính Hãng,20464500,632052,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-man-hinh-cong-samsung-65-inch-4k-uhd-ua65mu6500kxxv-hang-chinh-hang-p632052.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/19/20/74/a95932af57131512af0424bd08944fa0.jpg,62900000,67.0,0.0,0,7
52776507,7579901877996,Smart Tivi Samsung 4K 75 inch UA75TU8100,33990000,50685658,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-75-inch-ua75tu8100-p50685658.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/43/e3/30/c5169aa4e90a0b184321758432b2f9cb.jpg,47900000,29.0,0.0,0,7
42261660,4262162585252,Smart tivi Panasonic 40 inch TH-40GS550V - Hàng chính hãng,6090000,42261650,Panasonic,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-panasonic-40-inch-th-40gs550v-hang-chinh-hang-p42261650.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1e/10/69/e2f219db94e72a55ee9820e996da3e7f.jpg,9000000,32.0,0.0,0,7
33214284,4760893669307,TIVI LED LG 65 INCH OLED65C9PTA - HÀNG CHÍNH HÃNG,39990000,33214268,LG,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//tivi-led-lg-65-inch-oled65c9pta-hang-chinh-hang-p33214268.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a5/b9/45/07167b2ab9814fc04ae59156f249c92a.png,90000000,56.0,0.0,0,7
7492073,8253935228298,Smart Tivi Sony 4K 49 inch KD-49X7000F,12599000,4453181,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-sony-4k-49-inch-kd-49x7000f-p4453181.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/22/c3/ff/7b2da7803791448ed8aa52f168dfae73.jpg,20900000,40.0,96.0,5,7
21300759,6491010436790,Smart Tivi LG 4K 49 inch 49UK6340PTF,9699000,2172113,LG,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-lg-4k-49-inch-49uk6340ptf-p2172113.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/85/4e/c6/0592908b53641400046f90f526f0921b.jpg,12025000,19.0,84.0,64,7
26589490,8755445872676,Android Tivi OLED Sony 4K 65 inch KD-65A8G,57190000,25065128,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//android-tivi-oled-sony-4k-65-inch-kd-65a8g-p25065128.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/88/05/75/52006c0b64ba327516972d50988f2ff6.jpg,86900000,34.0,0.0,0,7
2237467,6527243777727,Smart Tivi OLED LG 4K 65 inch 65W8T,259000000,2172087,LG,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//smart-tivi-oled-lg-4k-65-inch-65w8t-p2172087.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dd/b3/a3/dc090a3c62d973b1ab3aa1d514211cdf.jpg,360000000,28.0,0.0,0,7
55654866,3127675040562,Android Tivi OLED TCL 4K 50 inch L50C715,12690000,55654865,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//android-qled-tivi-tcl-4k-50-inch-l50c715-hang-chinh-hang-p55654865.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/5b/82/76/2daf7d0728b60ac32367203b1e581cff.jpg,17990000,29.0,0.0,0,7
2082105,9692801620948,Tivi LED Asanzo HD 32 inch 32AH102,2780000,2080793,Asanzo,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-asanzo-hd-32-inch-32ah102-p2080793.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7c/47/19/5df1d3c0a3ee4121dfa0a7c0dab382e9.jpg,3490000,20.0,74.0,3,7
597468,8903202323453,Smart Tivi QLED Samsung 4K 75 inch QA75Q7FAM,113000000,597388,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-75-inch-qa75q7fam-p597388.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a2/70/07/dff50f8dc383a7c787b0164e0cec64e4.jpg,129900000,13.0,0.0,0,7
52774992,4386981624463,Smart Tivi LG 4K 48 inch UA58TU7000,17890000,50425711,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-lg-4k-48-inch-ua58tu7000-p50425711.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/27/01/44/4fefd77be6469ef4b7dcea6eca0663fa.jpg,17900000,0.0,0.0,0,7
2118695,7004122088857,Smart Tivi Samsung 4K 75 inch UA75NU8000,41990000,2082767,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-75-inch-ua75nu8000-p2082767.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/09/ec/45/bf6384450b35d36a858dbead42681ced.jpg,89900000,53.0,0.0,0,7
55595584,9133216712052,Smart Tivi The Sero Samsung 4K 43 inch QA43LS05TA,23990000,53749482,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-the-sero-samsung-4k-43-inch-qa43ls05ta-p53749482.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/25/c0/5f/dc1563a9aa800c86df9b3b22bb9cc333.jpg,59000000,59.0,100.0,1,7
59555180,8909097690366,Smart Tivi Cong 4K Sony 55 inch KD-55S8500D - Hàng Chính Hãng,16264500,549787,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-cong-4k-sony-55-inch-kd-55s8500d-hang-chinh-hang-p549787.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/62/f7/66/1a6846a9dfdca3d82b23bcc829533103.jpg,44990000,64.0,0.0,0,7
25100812,8902277532517,Android Tivi Toshiba 4K 49 inch 43L3750,8290000,785230,Toshiba,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-toshiba-4k-49-inch-43l3750-p785230.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/e3/91/0f/f6f107058e43f60556e10f6c2c6399a0.jpg,17900000,54.0,90.0,8,7
50425705,5082168642860,Smart Tivi QLED Samsung 4K 55 inch QA55Q95TA,36989000,50425703,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-55-inch-qa55q95ta-p50425703.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a6/98/a1/0744d5e415d445498f92398bb181b286.jpg,49900000,26.0,0.0,0,8
65008449,8905051701062,Smart Tivi Màn Hình Phẳng 4K QLED Samsung 49 inch QA49Q7FAMKXXV - Hàng Chính Hãng,14164500,715678,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-man-hinh-phang-4k-qled-samsung-49-inch-qa49q7famkxxv-hang-chinh-hang-p715678.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/c4/cb/ee/97a245b83eff68171e7c5194b75f9a65.jpg,39900000,65.0,84.0,7,8
2752193,1530142043386,Smart Tivi VTB HD 32 inch LV3275SM,2989000,2752191,VTB,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-vtb-hd-32-inch-lv3275sm-p2752191.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/00/c8/40/baaad6d1520d681c66599ee7705fd559.jpg,4890000,39.0,0.0,0,8
56037112,9617901717930,Smart Tivi LG 4K 55 inch 55NANO81TNA,17990000,56037111,LG,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-lg-4k-55-inch-55nano81tna-p56037111.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a9/48/f0/60cccf1f57f8bb76a522075ef8e42791.jpg,24900000,28.0,0.0,0,8
58075223,3524141380304,Android Tivi Sony 4K 49 inch KD-49X8500H,19290000,58075222,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-49-inch-kd-49x8500h-p58075222.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/7e/91/4e/46dea71c1b9ac8939431cb3f229d9c28.jpg,26790000,28.0,0.0,0,8
45109350,1830008098278,Android Tivi TCL Full HD 40 inch L40S66A,5150000,45109349,TCL,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-tcl-full-hd-40-inch-l40s66a-p45109349.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/48/2b/e0/c79b36c2d52f8711c9320b5fada59061.jpg,7990000,36.0,60.0,1,8
4133029,2026376973791,Smart Tivi Asanzo 4K 50 inch 50AU6100,7670000,4133027,Asanzo,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-asanzo-4k-50-inch-50au6100-p4133027.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/d7/c3/95/aa271403ad55cdaf46bec2e42aef06a2.jpg,10990000,30.0,20.0,1,8
4370851,2203812911283,Android Tivi OLED Sony 4K 55 inch KD-55A8F,36990000,4370849,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-oled-sony-4k-55-inch-kd-55a8f-p4370849.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/18/d3/ab/effb9f0024819e5c05c11d29bdf6ea06.jpg,59990000,38.0,0.0,0,8
52777166,2457737813959,Smart Tivi QLED Samsung 8K 24 inch QA85Q950TS,209390000,50668744,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-8k-24-inch-qa85q950ts-p50668744.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/8a/21/d6/baa7230a557c41c31f1b10a323797193.jpg,249900000,16.0,0.0,0,8
2065129,2731739074625,Smart Tivi TCL 4K 40 inch L40P62-UF,6990000,2065127,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-tcl-4k-40-inch-l40p62-uf-p2065127.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ce/e3/47/408619702daea8ab6b02373224f1e7b7.jpg,8590000,19.0,86.0,7,8
55388871,5650369929020,Smart Tivi Samsung 55 inch 4K UHD UA55LS03RA (The Frame) - Hàng Chính Hãng,19990000,19547403,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-55-inch-4k-uhd-ua55ls03ra-the-frame-hang-chinh-hang-p19547403.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/90/59/42/83421873dcba4425fcb1f2dd22bc3ffd.jpg,39900000,50.0,0.0,0,8
5354357,1202562820501,Internet Tivi Sharp Full HD 60 inch LC-60SA5500X,17990000,5354355,Sharp,Điện Tử - Điện Lạnh/Tivi/Internet Tivi,https://tiki.vn//internet-tivi-sharp-full-hd-60-inch-lc-60sa5500x-p5354355.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/74/31/0f/303ed95f6f359284d7fb3c6373c25cd1.jpg,19990000,10.0,0.0,0,8
864115,8468613600925,Smart Tivi Samsung 4K 50 inch UA50MU6153,11890000,863621,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-50-inch-ua50mu6153-p863621.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9d/54/ca/3ebfcc23148fb7a914454661cf8f9d7f.jpg,14690000,19.0,94.0,36,8
23856600,6268746777165,Samsung QLED TV Q68R QA65LS03RAKXXV - Hàng Chính Hãng,46890000,23856599,Samsung,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//samsung-qled-tv-q68r-qa65ls03rakxxv-hang-chinh-hang-p23856599.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a7/e0/27/2a1536ba979877c7fef6ac906778810f.PNG,53000000,12.0,0.0,0,8
59151853,7481546390429,Smart Tivi LG 49 inch 4K 49NANO81TNA - Hàng Chính Hãng,16590000,56037105,LG,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-lg-49-inch-4k-49nano81tna-hang-chinh-hang-p56037105.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/a9/48/f0/fda27f16e209cdfd21b18efb92b07c46.jpg,21900000,24.0,0.0,0,8
68166485,7319825725245,Smart Tivi OLED LG 4K 55 inch OLED55CXPTA,38790000,59314834,LG,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//smart-tivi-oled-lg-4k-55-inch-oled55cxpta-p59314834.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ee/4d/e2/023b211e808f30341b5e4ded623d0f0f.jpg,65000000,40.0,0.0,0,8
43379947,7275896672003,Tivi Led Sanco 32 inch H32T200 - Hàng chính hãng,2190000,43379946,SANCO,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-sanco-32-inch-h32t200-hang-chinh-hang-p43379946.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/f8/86/7d6c5b46365e42948aba50dc7ab7f5f6.jpg,3500000,37.0,60.0,2,8
58176753,8721679948739,Android Tivi Sony 4K 49 inch KD-49X8050H,15290000,58176752,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-49-inch-kd-49x8050h-p58176752.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/ef/d5/0a/9bb9037eec591fe884c0adcd2c5775e8.jpg,21290000,28.0,0.0,0,8
2003317,8259276468553,Smart Tivi QLED Samsung 4K 75 inch QA75Q7FNA,51990000,2003315,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-75-inch-qa75q7fna-p2003315.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/cc/b9/fd/0b3b55c0d66e835cfeb1b47389668e66.jpg,97539000,47.0,100.0,1,8
55661795,6872003672430,Android Tivi QLED TCL 4K 65 inch L65C815,25390000,55661794,TCL,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//android-tivi-qled-tcl-4k-65-inch-l65c815-hang-chinh-hang-p55661794.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/81/45/8e/5c93fb500e5163d92270cbf494abbad9.jpg,35990000,29.0,0.0,0,8
7765838,6325489187832,Smart Tivi OLED LG 4K 77 inch 77W7T,359000000,7765837,LG,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//smart-tivi-oled-lg-4k-77-inch-77w7t-p7765837.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/fe/53/c3/1c667197a91f784cb5201b79b5ecb53a.jpg,650000000,45.0,0.0,0,8
34268514,2226911932713,Smart Tivi LG 55 inch 4K UHD 55UM7600PTA - Hàng Chính Hãng + Tặng Khung Treo Cố Định ,13090000,34268512,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-55-inch-4k-uhd-55um7600pta-hang-chinh-hang-tang-khung-treo-co-dinh-p34268512.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/26/16/2f/94c50be2f51d35e379ed2204a7d398ad.jpg,23900000,45.0,0.0,0,8
57151244,1117876652567,Smart Tivi QLED Samsung 4K 75 inch QA75Q80TA,57990000,50685607,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-75-inch-qa75q80ta-p50685607.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/29/8b/3b/2087fe04d28098c82d74386b4a589f08.jpg,89900000,35.0,0.0,0,8
66498669,4096158765027,Smart Tivi Samsung 4K 49 inch UA49NU7100,9439500,2082785,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-samsung-4k-49-inch-ua49nu7100-p2082785.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/72/ab/a5/c94362eccf0b5742d00561d2cff5d72e.jpg,12413000,24.0,86.0,99,8
58177552,6480398304937,Android Tivi Sony 4K 43 inch KD-43X8500H/S,14890000,58177551,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//android-tivi-sony-4k-43-inch-kd-43x8500h-s-p58177551.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/2d/e3/3d/d0c699708c32bc2f1ba2a01ab97a0761.jpg,20190000,26.0,0.0,0,8
59482440,8969529988706,Smart Tivi QLED Samsung 4K 65 inch QA65Q80RA,34639500,11616107,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-65-inch-qa65q80ra-p11616107.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/36/c9/54/bc7bbfe9f27aa275db7a25c6c6eaa81b.jpg,76900000,55.0,0.0,0,8
67952587,5642755412551,Smart Tivi LG 4K 43 inch 43UN7400PTA Mới 2020 - Hàng Chính Hãng,10890000,57440303,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-4k-43-inch-43un7400pta-moi-2020-hang-chinh-hang-p57440303.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f5/a0/f9/c47ad33f6ae780be25827fc9abb9448d.jpg,13900000,22.0,0.0,0,8
14609777,8019842716835,Android Tivi TCL 49 inch Full HD 49S6500 - Hàng Chính Hãng,6359000,6312693,TCL,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-tcl-49-inch-full-hd-49s6500-hang-chinh-hang-p6312693.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/35/ec/d1/07e46189aa4e1c83011f2571f38387af.jpg,10590000,40.0,0.0,0,8
56753653,5952171943585,Android Tivi TCL 4K 65 inch 65P715,17590000,55669766,TCL,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-tcl-4k-65-inch-65p715-p55669766.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/25/b0/59/9dcae9b58e77e724dedfd27aeb939f33.jpg,29990000,41.0,0.0,0,8
50685592,3484909092637,Smart Tivi QLED Samsung 8K 65 inch QA65Q800TA,68989000,50685591,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-8k-65-inch-qa65q800ta-p50685591.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/9b/60/1a/b4a33ff3828da39e72a436466b5e6a0d.jpg,99900000,31.0,0.0,0,8
16178934,2296872526221,Smart Tivi Philips 4K 55 inch 55PUT6023S/74,13990000,11652043,Philips,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-philips-4k-55-inch-55put6023s-74-p11652043.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/b9/1a/bd/9add6a3418efb415483dc120ad6a4106.jpg,0,0.0,0.0,0,8
43843620,2333997670382,Smart Tivi QLED Samsung 4K 82 inch QA82Q75RA,57790000,36549689,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-4k-82-inch-qa82q75ra-p36549689.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/12/a6/3f/b6a10b1dc244efb3096ff52e40fc5234.jpg,125900000,54.0,0.0,0,8
59306682,4247219935273,SMART TIVI CASPER 4K 65 INCH 65EG8000 - HÀNG CHÍNH HÃNG,18190000,44227562, Casper,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-casper-4k-65-inch-65eg8000-hang-chinh-hang-p44227562.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/25/66/ff/1d252714a973a37781fad2c7582c2a39.png,24000000,24.0,0.0,0,8
34478350,1894760947168,Smart Tivi LG 55 inch 4K UHD 55UM7400PTA - Hàng Chính Hãng + Tặng Khung Treo Cố Định ,11290000,34478349,LG,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-lg-55-inch-4k-uhd-55um7400pta-hang-chinh-hang-tang-khung-treo-co-dinh-p34478349.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/45/03/03/11641da7480b61a89d847c6c474bfc5f.jpg,19900000,43.0,0.0,0,8
66405368,4789090217432,Smart Tivi Sharp 4K 50 inch LC-50UA6800X,10699500,4795437,Sharp,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-sharp-4k-50-inch-lc-50ua6800x-p4795437.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/01/47/71/050bc1a2c057a24bc6ffa9a2b192b908.jpg,18990000,44.0,92.0,97,8
37527105,4987440902339,Smart Tivi Sony 43 inch KDL-43W800G - Hàng chính hãng,8690000,35212511,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-sony-43-inch-kdl-43w800g-hang-chinh-hang-p35212511.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/1a/59/48/9ee29b335a1f6f7870fd808970da7064.jpg,14500000,40.0,100.0,1,8
1018428,8904091559145,Tivi LED Skyworth Full HD 40 inch 40E2A12G,3989000,1009562,Skyworth,Điện Tử - Điện Lạnh/Tivi/Tivi thường (LED),https://tiki.vn//tivi-led-skyworth-full-hd-40-inch-40e2a12g-p1009562.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/95/e9/e3/dbb5fbb2a0945282a2a2c11a9f9cdfb2.jpg,5590000,29.0,0.0,0,8
55244529,5040944750918,Android Tivi TCL 4K 50 inch L50P715,8999000,55244528,TCL,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-tcl-4k-50-inch-l50p715-p55244528.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/71/c0/ce/15ed9b47f88da1e069cebdbe55360c63.jpg,12990000,31.0,0.0,0,8
50443627,3061804285854,Smart Tivi QLED Samsung 8K 82 inch QA82Q800TA,167789000,50443626,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-qled-samsung-8k-82-inch-qa82q800ta-p50443626.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/dd/6f/dc/62c5308ef28678a0d0e3e0d7d26f11ba.jpg,199900000,16.0,0.0,0,8
55643339,3731785886219,Smart Tivi Cong QLED Samsung 4K 65 inch QA65Q8CNA,35290000,2002951,Samsung,Điện Tử - Điện Lạnh/Tivi/Tivi QLED,https://tiki.vn//smart-tivi-cong-qled-samsung-4k-65-inch-qa65q8cna-p2002951.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/64/b9/dd/a95b50dc9899eb43b95178681bcb6776.jpg,96900000,64.0,0.0,0,8
25065133,3902534541455,Android Tivi OLED Sony 4K 55 inch KD-55A9G,45389000,25065132,Sony,Điện Tử - Điện Lạnh/Tivi/Tivi OLED,https://tiki.vn//android-tivi-oled-sony-4k-55-inch-kd-55a9g-p25065132.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/20/2d/5a/9866ed82adc8be68f31f02dd6e8a6271.jpg,69900000,35.0,0.0,0,8
28443969,5004297605967,"Smart Tivi Toshiba 65 inch 65U9750, 4K Android - Hàng Chính Hãng",16390000,28443838,Toshiba,Điện Tử - Điện Lạnh/Tivi/Tivi 4K,https://tiki.vn//smart-tivi-toshiba-65-inch-65u9750-4k-android-hang-chinh-hang-p28443838.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/16/72/fa/41c03d1cc9b0b1ea4b4e13ad580c8dd7.png,24990000,34.0,0.0,0,8
34277958,7114238662411,"Smart Tivi Toshiba 65 inch 65U9750, 4K Android - Hàng Chính Hãng + Tặng Khung Treo Cố Định ",16790000,34277957,Toshiba,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//smart-tivi-toshiba-65-inch-65u9750-4k-android-hang-chinh-hang-tang-khung-treo-co-dinh-p34277957.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/41/a6/91/27bc86e68532a963abf68691d87826dd.png,24990000,33.0,0.0,0,8
2237433,2831404764797,Android Tivi Sony 4K 75 inch KD-75X8500F,61990000,2172121,Sony,Điện Tử - Điện Lạnh/Tivi/Smart Tivi - Android Tivi,https://tiki.vn//android-tivi-sony-4k-75-inch-kd-75x8500f-p2172121.html?src=category-page-4221.5015&2hi=0,https://salt.tikicdn.com/cache/280x280/ts/product/f2/58/9d/37a24a9fa39012fd1a20affd2974c458.jpg,94900000,35.0,100.0,1,8
